term	gene
GO:0005789	TRINITY_DN1321_c0_g2
GO:0005789	TRINITY_DN1694_c2_g1
GO:0005789	TRINITY_DN3444_c0_g2
GO:0005789	TRINITY_DN232710_c0_g1
GO:0005789	TRINITY_DN3654_c0_g1
GO:0005789	TRINITY_DN16389_c0_g1
GO:0005789	TRINITY_DN127077_c0_g1
GO:0005789	TRINITY_DN2988_c0_g1
GO:0005789	TRINITY_DN71819_c0_g1
GO:0005789	TRINITY_DN16232_c0_g1
GO:0005789	TRINITY_DN1112_c1_g1
GO:0005789	TRINITY_DN4475_c0_g1
GO:0005789	TRINITY_DN916_c5_g1
GO:0005789	TRINITY_DN520_c1_g1
GO:0005789	TRINITY_DN2569_c9_g2
GO:0005789	TRINITY_DN9843_c1_g1
GO:0005789	TRINITY_DN2225_c0_g1
GO:0005789	TRINITY_DN304_c0_g1
GO:0005789	TRINITY_DN57680_c0_g1
GO:0005789	TRINITY_DN54737_c0_g1
GO:0005789	TRINITY_DN5438_c0_g1
GO:0005789	TRINITY_DN5348_c0_g1
GO:0005789	TRINITY_DN162179_c0_g1
GO:0005789	TRINITY_DN4576_c0_g3
GO:0005789	TRINITY_DN3784_c0_g1
GO:0005789	TRINITY_DN950_c0_g3
GO:0005789	TRINITY_DN3807_c1_g1
GO:0005789	TRINITY_DN32502_c0_g1
GO:0005789	TRINITY_DN7841_c3_g1
GO:0005789	TRINITY_DN19439_c0_g1
GO:0005789	TRINITY_DN62089_c0_g1
GO:0005789	TRINITY_DN9020_c0_g1
GO:0005789	TRINITY_DN13347_c0_g2
GO:0005789	TRINITY_DN34157_c0_g1
GO:0005789	TRINITY_DN2299_c1_g1
GO:0005789	TRINITY_DN4890_c0_g3
GO:0005789	TRINITY_DN45664_c0_g1
GO:0005789	TRINITY_DN29020_c0_g1
GO:0005789	TRINITY_DN16755_c0_g1
GO:0005789	TRINITY_DN13347_c0_g1
GO:0005789	TRINITY_DN4213_c0_g1
GO:0005789	TRINITY_DN11578_c1_g1
GO:0005789	TRINITY_DN11589_c0_g1
GO:0005789	TRINITY_DN9656_c2_g1
GO:0005789	TRINITY_DN56995_c0_g2
GO:0005789	TRINITY_DN7366_c0_g1
GO:0005789	TRINITY_DN6155_c2_g1
GO:0005789	TRINITY_DN118408_c0_g2
GO:0005789	TRINITY_DN12540_c0_g2
GO:0005789	TRINITY_DN30395_c0_g1
GO:0005789	TRINITY_DN10542_c0_g1
GO:0005789	TRINITY_DN7290_c2_g1
GO:0005789	TRINITY_DN126288_c0_g1
GO:0005789	TRINITY_DN1566_c1_g10
GO:0005789	TRINITY_DN22381_c0_g1
GO:0005789	TRINITY_DN9540_c0_g1
GO:0005789	TRINITY_DN120397_c0_g1
GO:0005789	TRINITY_DN26627_c0_g1
GO:0005789	TRINITY_DN21084_c0_g1
GO:0005789	TRINITY_DN6470_c0_g2
GO:0005789	TRINITY_DN80208_c0_g1
GO:0005789	TRINITY_DN1566_c1_g8
GO:0005789	TRINITY_DN125428_c0_g1
GO:0005789	TRINITY_DN3616_c0_g1
GO:0005789	TRINITY_DN24657_c0_g1
GO:0005789	TRINITY_DN111392_c0_g1
GO:0005789	TRINITY_DN950_c0_g1
GO:0005789	TRINITY_DN5673_c0_g1
GO:0005789	TRINITY_DN13556_c0_g2
GO:0005789	TRINITY_DN15672_c0_g1
GO:0005789	TRINITY_DN33425_c0_g1
GO:0005789	TRINITY_DN5263_c0_g1
GO:0005789	TRINITY_DN5427_c1_g2
GO:0005789	TRINITY_DN150195_c0_g2
GO:0005789	TRINITY_DN2172_c5_g1
GO:0005789	TRINITY_DN42239_c0_g1
GO:0005789	TRINITY_DN5129_c3_g1
GO:0005789	TRINITY_DN7206_c0_g1
GO:0005789	TRINITY_DN39626_c0_g1
GO:0005789	TRINITY_DN2143_c1_g1
GO:0005789	TRINITY_DN137856_c0_g1
GO:0005789	TRINITY_DN9940_c1_g1
GO:0005789	TRINITY_DN1150_c0_g1
GO:0005789	TRINITY_DN58524_c0_g1
GO:0005789	TRINITY_DN53825_c0_g1
GO:0005789	TRINITY_DN117007_c0_g1
GO:0005789	TRINITY_DN204133_c0_g1
GO:0005789	TRINITY_DN10265_c1_g1
GO:0005789	TRINITY_DN28283_c0_g1
GO:0005789	TRINITY_DN10137_c1_g1
GO:0005789	TRINITY_DN52109_c0_g1
GO:0005789	TRINITY_DN16129_c1_g1
GO:0005789	TRINITY_DN2674_c0_g1
GO:0005789	TRINITY_DN950_c5_g1
GO:0005789	TRINITY_DN8815_c3_g1
GO:0005789	TRINITY_DN1766_c1_g1
GO:0005789	TRINITY_DN17177_c0_g2
GO:0005789	TRINITY_DN3831_c2_g1
GO:0005789	TRINITY_DN134_c0_g2
GO:0005789	TRINITY_DN3054_c0_g1
GO:0005789	TRINITY_DN17815_c0_g1
GO:0005789	TRINITY_DN31288_c1_g1
GO:0005789	TRINITY_DN35819_c0_g1
GO:0005789	TRINITY_DN241473_c0_g1
GO:0005791	TRINITY_DN6470_c0_g2
GO:0005791	TRINITY_DN1899_c1_g1
GO:0005791	TRINITY_DN164915_c0_g1
GO:0005791	TRINITY_DN241473_c0_g1
GO:0005791	TRINITY_DN3444_c0_g2
GO:0005791	TRINITY_DN232710_c0_g1
GO:0005791	TRINITY_DN92890_c0_g1
GO:0005791	TRINITY_DN54737_c0_g1
GO:0005791	TRINITY_DN10137_c1_g1
GO:0005793	TRINITY_DN2383_c4_g1
GO:0005793	TRINITY_DN64383_c0_g1
GO:0005794	TRINITY_DN18381_c1_g1
GO:0005794	TRINITY_DN14895_c0_g2
GO:0005794	TRINITY_DN18216_c0_g1
GO:0005794	TRINITY_DN23375_c0_g1
GO:0005794	TRINITY_DN3025_c2_g1
GO:0005794	TRINITY_DN23096_c0_g1
GO:0005794	TRINITY_DN75_c2_g1
GO:0005794	TRINITY_DN11068_c0_g1
GO:0005794	TRINITY_DN6969_c0_g1
GO:0005794	TRINITY_DN3730_c0_g5
GO:0005794	TRINITY_DN725_c1_g2
GO:0005794	TRINITY_DN73465_c0_g2
GO:0005794	TRINITY_DN4436_c0_g1
GO:0005794	TRINITY_DN258_c1_g1
GO:0005794	TRINITY_DN3682_c1_g1
GO:0005794	TRINITY_DN2832_c4_g1
GO:0005794	TRINITY_DN137021_c0_g2
GO:0005794	TRINITY_DN7513_c0_g1
GO:0005794	TRINITY_DN16188_c0_g1
GO:0005794	TRINITY_DN4016_c0_g1
GO:0005794	TRINITY_DN13012_c2_g1
GO:0005794	TRINITY_DN12865_c0_g1
GO:0005794	TRINITY_DN95706_c0_g1
GO:0005794	TRINITY_DN120029_c0_g1
GO:0005794	TRINITY_DN7552_c0_g1
GO:0005794	TRINITY_DN9144_c0_g1
GO:0005794	TRINITY_DN3894_c1_g1
GO:0005794	TRINITY_DN2793_c0_g1
GO:0005794	TRINITY_DN7121_c0_g1
GO:0005794	TRINITY_DN5326_c1_g2
GO:0005794	TRINITY_DN1262_c4_g1
GO:0005794	TRINITY_DN25893_c0_g1
GO:0005794	TRINITY_DN14478_c0_g2
GO:0005794	TRINITY_DN1899_c0_g2
GO:0005794	TRINITY_DN218741_c0_g1
GO:0005794	TRINITY_DN2515_c2_g1
GO:0005794	TRINITY_DN774_c1_g1
GO:0005794	TRINITY_DN16411_c0_g1
GO:0005794	TRINITY_DN1247_c3_g1
GO:0005794	TRINITY_DN92890_c0_g1
GO:0005794	TRINITY_DN1110_c1_g2
GO:0005794	TRINITY_DN47204_c1_g2
GO:0005794	TRINITY_DN959_c0_g1
GO:0005794	TRINITY_DN12540_c0_g2
GO:0005794	TRINITY_DN13811_c0_g2
GO:0005794	TRINITY_DN13651_c0_g2
GO:0005794	TRINITY_DN3603_c0_g1
GO:0005794	TRINITY_DN4784_c4_g1
GO:0005794	TRINITY_DN3193_c0_g1
GO:0005794	TRINITY_DN9490_c3_g1
GO:0005794	TRINITY_DN6234_c1_g1
GO:0005794	TRINITY_DN2451_c0_g1
GO:0005794	TRINITY_DN23669_c0_g1
GO:0005794	TRINITY_DN1565_c0_g1
GO:0005794	TRINITY_DN13111_c0_g1
GO:0005794	TRINITY_DN16506_c0_g1
GO:0005794	TRINITY_DN10490_c0_g1
GO:0005794	TRINITY_DN2439_c0_g2
GO:0005794	TRINITY_DN2306_c0_g1
GO:0005794	TRINITY_DN18270_c0_g1
GO:0005794	TRINITY_DN3772_c0_g1
GO:0005794	TRINITY_DN10852_c0_g1
GO:0005794	TRINITY_DN1914_c0_g1
GO:0005794	TRINITY_DN12427_c0_g1
GO:0005794	TRINITY_DN14978_c0_g1
GO:0005794	TRINITY_DN4784_c0_g1
GO:0005794	TRINITY_DN2087_c0_g1
GO:0005794	TRINITY_DN20217_c0_g1
GO:0005794	TRINITY_DN36831_c0_g1
GO:0005794	TRINITY_DN21501_c0_g1
GO:0005794	TRINITY_DN7778_c0_g1
GO:0005794	TRINITY_DN18806_c0_g1
GO:0005794	TRINITY_DN18501_c0_g1
GO:0005794	TRINITY_DN15110_c1_g1
GO:0005794	TRINITY_DN13450_c1_g1
GO:0005794	TRINITY_DN48509_c0_g1
GO:0005794	TRINITY_DN6859_c0_g3
GO:0005794	TRINITY_DN273_c2_g1
GO:0005794	TRINITY_DN5125_c1_g1
GO:0005794	TRINITY_DN6126_c0_g2
GO:0005794	TRINITY_DN6212_c0_g1
GO:0005794	TRINITY_DN4066_c1_g1
GO:0005794	TRINITY_DN24123_c0_g1
GO:0005794	TRINITY_DN5651_c1_g2
GO:0005794	TRINITY_DN12426_c0_g1
GO:0005794	TRINITY_DN7190_c0_g1
GO:0005794	TRINITY_DN30791_c0_g1
GO:0005794	TRINITY_DN1267_c0_g1
GO:0005794	TRINITY_DN3277_c1_g1
GO:0005794	TRINITY_DN38346_c0_g1
GO:0005794	TRINITY_DN200_c0_g1
GO:0005794	TRINITY_DN87268_c0_g1
GO:0005794	TRINITY_DN12714_c0_g1
GO:0005794	TRINITY_DN70_c2_g1
GO:0005794	TRINITY_DN12646_c0_g1
GO:0005794	TRINITY_DN164049_c0_g1
GO:0005794	TRINITY_DN10218_c0_g1
GO:0005794	TRINITY_DN2998_c0_g1
GO:0005794	TRINITY_DN15110_c0_g1
GO:0005794	TRINITY_DN24461_c0_g1
GO:0005794	TRINITY_DN8056_c0_g1
GO:0005794	TRINITY_DN9879_c0_g1
GO:0005794	TRINITY_DN125467_c0_g1
GO:0005794	TRINITY_DN4885_c0_g1
GO:0005794	TRINITY_DN98548_c0_g1
GO:0005794	TRINITY_DN24162_c0_g1
GO:0005794	TRINITY_DN150844_c0_g2
GO:0005794	TRINITY_DN12726_c1_g1
GO:0005794	TRINITY_DN39223_c0_g1
GO:0005794	TRINITY_DN62310_c1_g1
GO:0005794	TRINITY_DN1013_c0_g1
GO:0005794	TRINITY_DN10461_c0_g1
GO:0005794	TRINITY_DN543_c1_g2
GO:0005794	TRINITY_DN196953_c0_g1
GO:0005794	TRINITY_DN3708_c0_g1
GO:0005794	TRINITY_DN1574_c1_g2
GO:0005794	TRINITY_DN2349_c0_g1
GO:0005794	TRINITY_DN15451_c1_g1
GO:0005794	TRINITY_DN4398_c0_g2
GO:0005794	TRINITY_DN11135_c0_g1
GO:0005794	TRINITY_DN8275_c1_g1
GO:0005794	TRINITY_DN24788_c0_g1
GO:0005794	TRINITY_DN1053_c0_g1
GO:0005794	TRINITY_DN15988_c0_g1
GO:0005794	TRINITY_DN24037_c0_g1
GO:0005794	TRINITY_DN6303_c0_g1
GO:0005794	TRINITY_DN1631_c0_g2
GO:0005794	TRINITY_DN170022_c1_g1
GO:0005794	TRINITY_DN12635_c0_g1
GO:0005794	TRINITY_DN6734_c2_g1
GO:0005794	TRINITY_DN41397_c0_g1
GO:0005794	TRINITY_DN87055_c1_g1
GO:0005794	TRINITY_DN10470_c2_g1
GO:0005794	TRINITY_DN2439_c0_g1
GO:0005794	TRINITY_DN26341_c0_g1
GO:0005794	TRINITY_DN19155_c0_g1
GO:0005794	TRINITY_DN4020_c1_g1
GO:0005794	TRINITY_DN5644_c0_g1
GO:0005794	TRINITY_DN22943_c0_g1
GO:0005794	TRINITY_DN56_c0_g1
GO:0005794	TRINITY_DN97103_c0_g1
GO:0005794	TRINITY_DN8977_c2_g1
GO:0005794	TRINITY_DN19879_c1_g1
GO:0005794	TRINITY_DN4536_c0_g4
GO:0005794	TRINITY_DN111392_c0_g1
GO:0005794	TRINITY_DN22833_c0_g1
GO:0005794	TRINITY_DN1178_c0_g1
GO:0005794	TRINITY_DN2242_c1_g1
GO:0005794	TRINITY_DN16499_c0_g1
GO:0005794	TRINITY_DN3742_c0_g1
GO:0005794	TRINITY_DN6681_c0_g1
GO:0005794	TRINITY_DN1404_c0_g1
GO:0005794	TRINITY_DN3374_c1_g1
GO:0005794	TRINITY_DN2002_c0_g1
GO:0005794	TRINITY_DN1083_c7_g1
GO:0005794	TRINITY_DN7228_c1_g1
GO:0005794	TRINITY_DN285676_c0_g1
GO:0005794	TRINITY_DN776_c1_g1
GO:0005794	TRINITY_DN165826_c0_g1
GO:0005794	TRINITY_DN7304_c0_g1
GO:0005794	TRINITY_DN10431_c0_g2
GO:0005794	TRINITY_DN58481_c0_g1
GO:0005794	TRINITY_DN514_c2_g1
GO:0005794	TRINITY_DN31198_c1_g1
GO:0005794	TRINITY_DN6786_c0_g2
GO:0005794	TRINITY_DN5888_c0_g1
GO:0005794	TRINITY_DN16506_c0_g2
GO:0005794	TRINITY_DN14478_c0_g1
GO:0005794	TRINITY_DN65643_c2_g1
GO:0005794	TRINITY_DN8373_c0_g1
GO:0005794	TRINITY_DN5523_c2_g1
GO:0005794	TRINITY_DN29110_c0_g1
GO:0005794	TRINITY_DN66583_c0_g1
GO:0005794	TRINITY_DN44490_c0_g1
GO:0005794	TRINITY_DN41188_c0_g1
GO:0005794	TRINITY_DN6918_c0_g1
GO:0005794	TRINITY_DN20166_c0_g1
GO:0005794	TRINITY_DN50334_c0_g1
GO:0005794	TRINITY_DN13336_c0_g1
GO:0005794	TRINITY_DN2383_c4_g1
GO:0005794	TRINITY_DN1247_c0_g1
GO:0005794	TRINITY_DN15826_c0_g1
GO:0005794	TRINITY_DN9027_c0_g1
GO:0005794	TRINITY_DN2387_c0_g1
GO:0005794	TRINITY_DN143821_c0_g1
GO:0005794	TRINITY_DN50_c1_g1
GO:0005794	TRINITY_DN4070_c1_g1
GO:0005794	TRINITY_DN9907_c0_g1
GO:0005794	TRINITY_DN5371_c2_g1
GO:0005794	TRINITY_DN5932_c0_g1
GO:0005794	TRINITY_DN13273_c0_g1
GO:0005794	TRINITY_DN16081_c3_g1
GO:0005794	TRINITY_DN10994_c0_g1
GO:0005794	TRINITY_DN60787_c0_g1
GO:0005794	TRINITY_DN1990_c2_g1
GO:0005794	TRINITY_DN20126_c0_g1
GO:0005794	TRINITY_DN200352_c0_g1
GO:0005794	TRINITY_DN7162_c0_g1
GO:0005794	TRINITY_DN11142_c0_g1
GO:0005794	TRINITY_DN16745_c0_g1
GO:0005794	TRINITY_DN1627_c1_g2
GO:0005794	TRINITY_DN295539_c0_g1
GO:0005794	TRINITY_DN208582_c4_g1
GO:0005794	TRINITY_DN16006_c0_g1
GO:0005794	TRINITY_DN3808_c2_g1
GO:0005794	TRINITY_DN18031_c0_g1
GO:0005794	TRINITY_DN4598_c1_g2
GO:0005794	TRINITY_DN18347_c0_g1
GO:0005794	TRINITY_DN8652_c0_g2
GO:0005794	TRINITY_DN12441_c0_g1
GO:0005794	TRINITY_DN14471_c1_g1
GO:0005794	TRINITY_DN127077_c0_g1
GO:0005794	TRINITY_DN472_c1_g1
GO:0005794	TRINITY_DN3730_c0_g4
GO:0005794	TRINITY_DN71819_c0_g1
GO:0005794	TRINITY_DN10593_c0_g1
GO:0005794	TRINITY_DN15795_c0_g1
GO:0005794	TRINITY_DN274574_c0_g1
GO:0005794	TRINITY_DN18473_c0_g1
GO:0005794	TRINITY_DN1912_c1_g1
GO:0005794	TRINITY_DN34857_c0_g1
GO:0005794	TRINITY_DN10612_c0_g1
GO:0005794	TRINITY_DN7841_c3_g1
GO:0005794	TRINITY_DN7073_c1_g1
GO:0005794	TRINITY_DN6074_c1_g1
GO:0005794	TRINITY_DN32964_c0_g1
GO:0005794	TRINITY_DN45836_c0_g1
GO:0005794	TRINITY_DN82223_c0_g1
GO:0005794	TRINITY_DN46521_c0_g1
GO:0005794	TRINITY_DN9566_c2_g1
GO:0005794	TRINITY_DN8895_c0_g1
GO:0005794	TRINITY_DN4554_c1_g1
GO:0005794	TRINITY_DN42917_c0_g1
GO:0005794	TRINITY_DN2002_c0_g2
GO:0005794	TRINITY_DN2660_c1_g1
GO:0005794	TRINITY_DN44161_c0_g2
GO:0005794	TRINITY_DN156218_c0_g1
GO:0005794	TRINITY_DN60475_c0_g2
GO:0005794	TRINITY_DN8146_c0_g1
GO:0005794	TRINITY_DN1618_c1_g1
GO:0005794	TRINITY_DN260565_c0_g1
GO:0005794	TRINITY_DN64139_c0_g1
GO:0005794	TRINITY_DN53396_c0_g1
GO:0005794	TRINITY_DN110007_c0_g1
GO:0005794	TRINITY_DN4403_c2_g1
GO:0005794	TRINITY_DN2948_c0_g1
GO:0005794	TRINITY_DN20006_c0_g1
GO:0005794	TRINITY_DN39152_c0_g1
GO:0005794	TRINITY_DN73162_c0_g1
GO:0005794	TRINITY_DN1631_c0_g1
GO:0005794	TRINITY_DN3209_c0_g2
GO:0005794	TRINITY_DN2803_c0_g1
GO:0005794	TRINITY_DN50_c2_g1
GO:0005794	TRINITY_DN205_c3_g1
GO:0005794	TRINITY_DN53396_c0_g2
GO:0005794	TRINITY_DN55998_c0_g1
GO:0005794	TRINITY_DN3362_c1_g2
GO:0005794	TRINITY_DN11792_c0_g1
GO:0005794	TRINITY_DN2047_c0_g1
GO:0005794	TRINITY_DN9862_c0_g1
GO:0005794	TRINITY_DN1791_c5_g2
GO:0005794	TRINITY_DN11070_c0_g1
GO:0005794	TRINITY_DN9814_c1_g1
GO:0005794	TRINITY_DN122_c0_g1
GO:0005794	TRINITY_DN1587_c0_g2
GO:0005794	TRINITY_DN2143_c1_g1
GO:0005794	TRINITY_DN911_c1_g4
GO:0005794	TRINITY_DN18206_c0_g1
GO:0005794	TRINITY_DN19087_c1_g1
GO:0005794	TRINITY_DN57460_c0_g1
GO:0005794	TRINITY_DN88203_c0_g1
GO:0005794	TRINITY_DN28963_c0_g1
GO:0005794	TRINITY_DN2170_c0_g1
GO:0005794	TRINITY_DN1691_c0_g1
GO:0005794	TRINITY_DN1053_c7_g1
GO:0005794	TRINITY_DN15162_c0_g1
GO:0005794	TRINITY_DN39456_c1_g1
GO:0005794	TRINITY_DN2053_c1_g1
GO:0005794	TRINITY_DN27679_c0_g1
GO:0005794	TRINITY_DN61159_c0_g1
GO:0005794	TRINITY_DN9130_c0_g2
GO:0005794	TRINITY_DN1691_c0_g2
GO:0005794	TRINITY_DN9042_c0_g1
GO:0005794	TRINITY_DN21776_c0_g1
GO:0005794	TRINITY_DN2620_c0_g1
GO:0005794	TRINITY_DN4266_c0_g1
GO:0005794	TRINITY_DN1314_c0_g1
GO:0005794	TRINITY_DN12506_c0_g1
GO:0005794	TRINITY_DN72774_c0_g1
GO:0005794	TRINITY_DN4398_c0_g1
GO:0005794	TRINITY_DN21352_c0_g1
GO:0005794	TRINITY_DN7336_c0_g1
GO:0005794	TRINITY_DN22128_c0_g1
GO:0005794	TRINITY_DN1264_c0_g1
GO:0005794	TRINITY_DN6194_c0_g2
GO:0005794	TRINITY_DN1018_c0_g1
GO:0005794	TRINITY_DN8289_c0_g1
GO:0005794	TRINITY_DN13846_c0_g1
GO:0005794	TRINITY_DN75776_c0_g1
GO:0005794	TRINITY_DN9272_c0_g1
GO:0005794	TRINITY_DN29162_c0_g1
GO:0005794	TRINITY_DN57765_c0_g1
GO:0005794	TRINITY_DN2888_c0_g1
GO:0005794	TRINITY_DN97006_c0_g1
GO:0005794	TRINITY_DN13684_c0_g1
GO:0005794	TRINITY_DN21880_c0_g1
GO:0005794	TRINITY_DN23591_c0_g1
GO:0005794	TRINITY_DN22496_c0_g1
GO:0005794	TRINITY_DN2479_c1_g1
GO:0005794	TRINITY_DN55399_c0_g1
GO:0005794	TRINITY_DN28578_c0_g1
GO:0005794	TRINITY_DN9027_c0_g2
GO:0005794	TRINITY_DN89781_c0_g1
GO:0005794	TRINITY_DN129740_c0_g1
GO:0005794	TRINITY_DN7840_c0_g1
GO:0005794	TRINITY_DN22314_c0_g1
GO:0005794	TRINITY_DN7190_c0_g2
GO:0005794	TRINITY_DN2414_c0_g1
GO:0005794	TRINITY_DN30395_c0_g1
GO:0005794	TRINITY_DN125511_c0_g1
GO:0005794	TRINITY_DN71207_c0_g1
GO:0005794	TRINITY_DN47096_c0_g1
GO:0005794	TRINITY_DN5093_c3_g1
GO:0005794	TRINITY_DN2539_c5_g1
GO:0005794	TRINITY_DN75968_c0_g1
GO:0005794	TRINITY_DN2817_c0_g1
GO:0005794	TRINITY_DN3633_c2_g1
GO:0005794	TRINITY_DN177631_c1_g1
GO:0005794	TRINITY_DN2699_c0_g1
GO:0005794	TRINITY_DN4805_c0_g1
GO:0005794	TRINITY_DN1018_c0_g3
GO:0005794	TRINITY_DN15379_c0_g2
GO:0005794	TRINITY_DN22700_c0_g1
GO:0005794	TRINITY_DN5326_c0_g1
GO:0005794	TRINITY_DN8413_c0_g1
GO:0005794	TRINITY_DN10470_c0_g2
GO:0005794	TRINITY_DN19003_c0_g1
GO:0005794	TRINITY_DN3609_c1_g1
GO:0005794	TRINITY_DN10321_c0_g1
GO:0005794	TRINITY_DN12688_c2_g1
GO:0005794	TRINITY_DN1990_c0_g1
GO:0005794	TRINITY_DN10298_c0_g1
GO:0005794	TRINITY_DN64383_c0_g1
GO:0005794	TRINITY_DN14895_c0_g1
GO:0005794	TRINITY_DN83760_c1_g1
GO:0005794	TRINITY_DN1587_c0_g1
GO:0005794	TRINITY_DN5746_c0_g1
GO:0005794	TRINITY_DN4720_c0_g1
GO:0005794	TRINITY_DN5876_c1_g3
GO:0005794	TRINITY_DN47062_c0_g1
GO:0005794	TRINITY_DN6147_c0_g1
GO:0005794	TRINITY_DN5673_c0_g1
GO:0005794	TRINITY_DN2539_c2_g1
GO:0005794	TRINITY_DN6420_c0_g1
GO:0005794	TRINITY_DN4114_c3_g1
GO:0005794	TRINITY_DN89612_c0_g1
GO:0005794	TRINITY_DN23688_c3_g2
GO:0005794	TRINITY_DN4985_c1_g1
GO:0005794	TRINITY_DN87030_c0_g1
GO:0005794	TRINITY_DN13133_c1_g1
GO:0005794	TRINITY_DN21124_c0_g1
GO:0005794	TRINITY_DN6900_c1_g1
GO:0005794	TRINITY_DN5745_c0_g2
GO:0005794	TRINITY_DN70820_c0_g2
GO:0005794	TRINITY_DN11062_c0_g1
GO:0005794	TRINITY_DN2388_c0_g1
GO:0005794	TRINITY_DN7141_c0_g1
GO:0005794	TRINITY_DN194890_c0_g1
GO:0005794	TRINITY_DN27827_c0_g1
GO:0005794	TRINITY_DN13158_c1_g1
GO:0005794	TRINITY_DN24052_c0_g1
GO:0005794	TRINITY_DN162121_c0_g1
GO:0005794	TRINITY_DN40665_c0_g1
GO:0005794	TRINITY_DN34157_c0_g1
GO:0005794	TRINITY_DN2676_c0_g1
GO:0005794	TRINITY_DN121511_c0_g1
GO:0005794	TRINITY_DN209_c1_g1
GO:0005794	TRINITY_DN13358_c0_g1
GO:0005794	TRINITY_DN181214_c0_g1
GO:0005794	TRINITY_DN37777_c0_g1
GO:0005794	TRINITY_DN0_c0_g1
GO:0005794	TRINITY_DN4670_c0_g1
GO:0005794	TRINITY_DN203_c0_g1
GO:0005794	TRINITY_DN14036_c0_g1
GO:0005794	TRINITY_DN15931_c0_g1
GO:0005794	TRINITY_DN142340_c0_g1
GO:0005794	TRINITY_DN39301_c0_g1
GO:0005794	TRINITY_DN47714_c0_g1
GO:0005794	TRINITY_DN84643_c0_g1
GO:0005794	TRINITY_DN759_c2_g2
GO:0005794	TRINITY_DN182073_c2_g1
GO:0005794	TRINITY_DN13358_c0_g3
GO:0005794	TRINITY_DN74903_c0_g1
GO:0005794	TRINITY_DN65164_c0_g1
GO:0005794	TRINITY_DN13299_c0_g2
GO:0005794	TRINITY_DN31380_c0_g1
GO:0005794	TRINITY_DN2285_c2_g1
GO:0005794	TRINITY_DN29182_c0_g2
GO:0005794	TRINITY_DN9944_c0_g1
GO:0005794	TRINITY_DN7226_c1_g1
GO:0005794	TRINITY_DN5088_c0_g2
GO:0005794	TRINITY_DN25048_c1_g1
GO:0005794	TRINITY_DN173097_c0_g1
GO:0005794	TRINITY_DN1411_c36_g1
GO:0005794	TRINITY_DN162777_c0_g1
GO:0005794	TRINITY_DN33380_c0_g1
GO:0005794	TRINITY_DN19388_c0_g1
GO:0005794	TRINITY_DN606_c2_g1
GO:0005794	TRINITY_DN3280_c0_g2
GO:0005794	TRINITY_DN7812_c0_g1
GO:0005794	TRINITY_DN137856_c0_g1
GO:0005794	TRINITY_DN38817_c0_g1
GO:0005794	TRINITY_DN67309_c0_g1
GO:0005794	TRINITY_DN10783_c0_g1
GO:0005794	TRINITY_DN2170_c0_g2
GO:0005794	TRINITY_DN3815_c0_g3
GO:0005794	TRINITY_DN27061_c2_g1
GO:0005794	TRINITY_DN2286_c3_g1
GO:0005794	TRINITY_DN3429_c0_g1
GO:0005794	TRINITY_DN1694_c0_g1
GO:0005794	TRINITY_DN19662_c0_g1
GO:0005794	TRINITY_DN9469_c1_g1
GO:0005794	TRINITY_DN26970_c0_g1
GO:0005794	TRINITY_DN23688_c3_g1
GO:0005794	TRINITY_DN5523_c0_g1
GO:0005794	TRINITY_DN6073_c0_g1
GO:0005794	TRINITY_DN5348_c0_g1
GO:0005794	TRINITY_DN169_c4_g1
GO:0005794	TRINITY_DN7997_c0_g1
GO:0005794	TRINITY_DN4598_c1_g1
GO:0005794	TRINITY_DN60477_c1_g1
GO:0005794	TRINITY_DN63112_c0_g1
GO:0005794	TRINITY_DN3054_c0_g1
GO:0005794	TRINITY_DN2563_c1_g1
GO:0005794	TRINITY_DN6126_c0_g1
GO:0005794	TRINITY_DN42241_c0_g1
GO:0005794	TRINITY_DN67744_c0_g2
GO:0005794	TRINITY_DN188859_c0_g1
GO:0005794	TRINITY_DN66982_c0_g2
GO:0005794	TRINITY_DN81101_c0_g1
GO:0005794	TRINITY_DN64818_c0_g3
GO:0005794	TRINITY_DN91976_c0_g1
GO:0005794	TRINITY_DN19432_c0_g1
GO:0005794	TRINITY_DN6484_c0_g1
GO:0005794	TRINITY_DN5203_c0_g1
GO:0005794	TRINITY_DN66359_c0_g1
GO:0005794	TRINITY_DN62110_c0_g1
GO:0005794	TRINITY_DN1202_c0_g2
GO:0005794	TRINITY_DN12560_c0_g1
GO:0005794	TRINITY_DN187531_c0_g1
GO:0005794	TRINITY_DN8613_c0_g1
GO:0005794	TRINITY_DN18224_c1_g1
GO:0005794	TRINITY_DN177295_c0_g2
GO:0005794	TRINITY_DN12214_c0_g1
GO:0005794	TRINITY_DN203_c0_g2
GO:0005794	TRINITY_DN7031_c3_g1
GO:0005794	TRINITY_DN121033_c0_g1
GO:0005794	TRINITY_DN91244_c0_g1
GO:0005794	TRINITY_DN25890_c0_g1
GO:0005794	TRINITY_DN7440_c0_g1
GO:0005794	TRINITY_DN33770_c0_g1
GO:0005794	TRINITY_DN134_c0_g2
GO:0005794	TRINITY_DN911_c0_g1
GO:0005794	TRINITY_DN2539_c2_g2
GO:0005794	TRINITY_DN10674_c0_g1
GO:0005794	TRINITY_DN2412_c2_g2
GO:0005794	TRINITY_DN2515_c1_g1
GO:0005794	TRINITY_DN4928_c0_g2
GO:0005794	TRINITY_DN130273_c0_g1
