term	gene
GO:0004842	TRINITY_DN137062_c0_g1
GO:0004842	TRINITY_DN126060_c0_g1
GO:0004842	TRINITY_DN1076_c1_g1
GO:0004842	TRINITY_DN6384_c0_g1
GO:0004842	TRINITY_DN10470_c0_g2
GO:0004842	TRINITY_DN142392_c0_g1
GO:0004842	TRINITY_DN164049_c0_g1
GO:0004842	TRINITY_DN451_c1_g1
GO:0004842	TRINITY_DN2785_c0_g1
GO:0004842	TRINITY_DN32022_c0_g1
GO:0004842	TRINITY_DN151888_c0_g1
GO:0004842	TRINITY_DN49307_c0_g1
GO:0004842	TRINITY_DN12247_c0_g1
GO:0004842	TRINITY_DN138633_c0_g1
GO:0004842	TRINITY_DN20932_c0_g1
GO:0004842	TRINITY_DN1097_c3_g4
GO:0004842	TRINITY_DN175367_c0_g1
GO:0004842	TRINITY_DN12059_c0_g1
GO:0004842	TRINITY_DN30191_c0_g1
GO:0004842	TRINITY_DN9144_c0_g1
GO:0004842	TRINITY_DN1795_c0_g2
GO:0004842	TRINITY_DN148440_c0_g1
GO:0004842	TRINITY_DN189330_c1_g1
GO:0004842	TRINITY_DN4398_c0_g1
GO:0004842	TRINITY_DN10665_c0_g1
GO:0004842	TRINITY_DN70321_c0_g1
GO:0004842	TRINITY_DN770_c0_g1
GO:0004842	TRINITY_DN33192_c0_g1
GO:0004842	TRINITY_DN2486_c1_g1
GO:0004842	TRINITY_DN1237_c0_g2
GO:0004842	TRINITY_DN31710_c0_g1
GO:0004842	TRINITY_DN103043_c0_g1
GO:0004842	TRINITY_DN12315_c0_g1
GO:0004842	TRINITY_DN27729_c0_g1
GO:0004842	TRINITY_DN73942_c0_g1
GO:0004842	TRINITY_DN106876_c0_g1
GO:0004842	TRINITY_DN9203_c0_g1
GO:0004842	TRINITY_DN87268_c0_g1
GO:0004842	TRINITY_DN6239_c0_g1
GO:0004842	TRINITY_DN2678_c0_g1
GO:0004842	TRINITY_DN938_c0_g5
GO:0004842	TRINITY_DN2378_c0_g1
GO:0004842	TRINITY_DN2216_c1_g1
GO:0004842	TRINITY_DN32895_c0_g2
GO:0004842	TRINITY_DN7628_c0_g1
GO:0004842	TRINITY_DN27729_c1_g1
GO:0004842	TRINITY_DN6372_c0_g1
GO:0004842	TRINITY_DN184811_c0_g1
GO:0004842	TRINITY_DN33408_c0_g1
GO:0004842	TRINITY_DN21472_c0_g1
GO:0004842	TRINITY_DN6073_c0_g1
GO:0004842	TRINITY_DN171366_c0_g2
GO:0004842	TRINITY_DN7825_c0_g1
GO:0004842	TRINITY_DN4809_c0_g1
GO:0004842	TRINITY_DN16678_c0_g1
GO:0004842	TRINITY_DN4763_c0_g1
GO:0004842	TRINITY_DN4584_c0_g1
GO:0004842	TRINITY_DN19573_c0_g1
GO:0004842	TRINITY_DN10413_c0_g1
GO:0004842	TRINITY_DN62243_c0_g1
GO:0004842	TRINITY_DN4347_c0_g2
GO:0004842	TRINITY_DN132198_c0_g1
GO:0004842	TRINITY_DN144_c1_g2
GO:0004842	TRINITY_DN1489_c0_g1
GO:0004842	TRINITY_DN39257_c0_g1
GO:0004842	TRINITY_DN14771_c0_g1
GO:0004842	TRINITY_DN5191_c13_g1
GO:0004842	TRINITY_DN877_c1_g1
GO:0004842	TRINITY_DN2446_c8_g1
GO:0004842	TRINITY_DN7964_c0_g1
GO:0004842	TRINITY_DN3100_c0_g1
GO:0004842	TRINITY_DN7032_c1_g1
GO:0004842	TRINITY_DN4398_c0_g2
GO:0004842	TRINITY_DN8420_c0_g2
GO:0004842	TRINITY_DN9093_c1_g1
GO:0004842	TRINITY_DN2991_c0_g1
GO:0004842	TRINITY_DN2431_c4_g1
GO:0004842	TRINITY_DN9211_c0_g2
GO:0004842	TRINITY_DN9070_c0_g1
GO:0004842	TRINITY_DN85049_c1_g1
GO:0004842	TRINITY_DN7990_c0_g2
GO:0004842	TRINITY_DN646_c0_g2
GO:0004842	TRINITY_DN14504_c0_g1
GO:0004842	TRINITY_DN3459_c0_g1
GO:0004842	TRINITY_DN1526_c0_g1
GO:0004842	TRINITY_DN11154_c0_g1
GO:0004842	TRINITY_DN76028_c0_g1
GO:0004842	TRINITY_DN4434_c0_g1
GO:0004843	TRINITY_DN18682_c0_g2
GO:0004843	TRINITY_DN512_c2_g1
GO:0004843	TRINITY_DN16664_c0_g1
GO:0004843	TRINITY_DN38590_c0_g1
GO:0004843	TRINITY_DN242579_c0_g1
GO:0004843	TRINITY_DN18682_c0_g1
GO:0004843	TRINITY_DN24325_c0_g1
GO:0004843	TRINITY_DN3479_c0_g1
GO:0004843	TRINITY_DN486_c0_g1
GO:0004843	TRINITY_DN16683_c1_g1
GO:0004843	TRINITY_DN18423_c0_g1
GO:0004843	TRINITY_DN51605_c0_g1
GO:0004843	TRINITY_DN1827_c0_g1
GO:0004843	TRINITY_DN18682_c0_g3
GO:0004845	TRINITY_DN29752_c0_g1
GO:0004848	TRINITY_DN39728_c0_g1
GO:0004849	TRINITY_DN11264_c0_g1
GO:0004849	TRINITY_DN11205_c0_g1
GO:0004849	TRINITY_DN29752_c0_g1
GO:0004849	TRINITY_DN35041_c0_g1
GO:0004849	TRINITY_DN2931_c0_g1
GO:0004849	TRINITY_DN15972_c0_g1
GO:0004849	TRINITY_DN8032_c0_g1
GO:0004853	TRINITY_DN3406_c0_g1
GO:0004856	TRINITY_DN19387_c0_g1
GO:0004856	TRINITY_DN14095_c0_g1
GO:0004857	TRINITY_DN7179_c1_g1
GO:0004857	TRINITY_DN2216_c1_g1
GO:0004857	TRINITY_DN3679_c1_g1
GO:0004857	TRINITY_DN1937_c0_g1
GO:0004857	TRINITY_DN2955_c0_g1
GO:0004857	TRINITY_DN45580_c0_g3
GO:0004857	TRINITY_DN108038_c0_g1
GO:0004857	TRINITY_DN5983_c1_g1
GO:0004857	TRINITY_DN215_c0_g1
GO:0004857	TRINITY_DN134313_c0_g1
GO:0004857	TRINITY_DN42724_c2_g1
GO:0004857	TRINITY_DN14251_c0_g1
GO:0004857	TRINITY_DN1178_c0_g1
GO:0004857	TRINITY_DN17256_c0_g1
GO:0004857	TRINITY_DN17108_c0_g1
GO:0004857	TRINITY_DN4704_c0_g1
GO:0004857	TRINITY_DN19571_c0_g1
GO:0004857	TRINITY_DN16721_c0_g1
GO:0004857	TRINITY_DN4638_c0_g1
GO:0004857	TRINITY_DN124630_c0_g1
GO:0004857	TRINITY_DN8182_c0_g1
GO:0004857	TRINITY_DN75815_c0_g1
GO:0004857	TRINITY_DN4361_c0_g1
GO:0004857	TRINITY_DN357_c0_g2
GO:0004857	TRINITY_DN67424_c0_g1
GO:0004857	TRINITY_DN7424_c0_g1
GO:0004857	TRINITY_DN273879_c0_g1
GO:0004857	TRINITY_DN14789_c0_g1
GO:0004857	TRINITY_DN46521_c0_g1
GO:0004857	TRINITY_DN357_c0_g1
GO:0004857	TRINITY_DN263525_c0_g1
GO:0004857	TRINITY_DN16006_c0_g1
GO:0004857	TRINITY_DN82100_c0_g1
GO:0004857	TRINITY_DN713_c0_g2
GO:0004857	TRINITY_DN142135_c0_g1
GO:0004857	TRINITY_DN14355_c0_g1
GO:0004857	TRINITY_DN54737_c0_g1
GO:0004857	TRINITY_DN4673_c0_g1
GO:0004857	TRINITY_DN39912_c0_g1
GO:0004857	TRINITY_DN5425_c1_g1
GO:0004857	TRINITY_DN20313_c1_g1
GO:0004857	TRINITY_DN12566_c0_g1
GO:0004857	TRINITY_DN86359_c0_g1
GO:0004857	TRINITY_DN3730_c0_g5
GO:0004857	TRINITY_DN484_c0_g2
GO:0004857	TRINITY_DN18067_c0_g1
GO:0004857	TRINITY_DN17233_c0_g1
GO:0004857	TRINITY_DN70820_c0_g2
GO:0004857	TRINITY_DN8227_c0_g1
GO:0004857	TRINITY_DN115451_c0_g1
GO:0004857	TRINITY_DN5976_c0_g2
GO:0004857	TRINITY_DN89568_c0_g1
GO:0004857	TRINITY_DN19510_c0_g1
GO:0004857	TRINITY_DN602_c1_g1
GO:0004857	TRINITY_DN2587_c0_g1
GO:0004857	TRINITY_DN42692_c0_g1
GO:0004857	TRINITY_DN70356_c0_g1
GO:0004857	TRINITY_DN5992_c0_g1
GO:0004857	TRINITY_DN30980_c0_g1
GO:0004857	TRINITY_DN3351_c0_g1
GO:0004860	TRINITY_DN14355_c0_g1
GO:0004860	TRINITY_DN4361_c0_g1
GO:0004860	TRINITY_DN713_c0_g2
GO:0004861	TRINITY_DN4361_c0_g1
GO:0004861	TRINITY_DN14355_c0_g1
GO:0004861	TRINITY_DN713_c0_g2
GO:0004864	TRINITY_DN16721_c0_g1
GO:0004864	TRINITY_DN19510_c0_g1
GO:0004864	TRINITY_DN115451_c0_g1
GO:0004864	TRINITY_DN82100_c0_g1
GO:0004864	TRINITY_DN18067_c0_g1
GO:0004864	TRINITY_DN89568_c0_g1
GO:0004864	TRINITY_DN1937_c0_g1
GO:0004864	TRINITY_DN14789_c0_g1
GO:0004864	TRINITY_DN484_c0_g2
GO:0004865	TRINITY_DN82100_c0_g1
GO:0004866	TRINITY_DN8227_c0_g1
GO:0004866	TRINITY_DN2216_c1_g1
GO:0004866	TRINITY_DN357_c0_g2
GO:0004866	TRINITY_DN20313_c1_g1
GO:0004866	TRINITY_DN5983_c1_g1
GO:0004866	TRINITY_DN67424_c0_g1
GO:0004866	TRINITY_DN357_c0_g1
GO:0004866	TRINITY_DN12566_c0_g1
GO:0004866	TRINITY_DN30980_c0_g1
GO:0004866	TRINITY_DN108038_c0_g1
GO:0004866	TRINITY_DN3679_c1_g1
GO:0004866	TRINITY_DN45580_c0_g3
GO:0004866	TRINITY_DN273879_c0_g1
GO:0004867	TRINITY_DN273879_c0_g1
GO:0004867	TRINITY_DN12566_c0_g1
GO:0004867	TRINITY_DN5983_c1_g1
GO:0004867	TRINITY_DN45580_c0_g3
GO:0004867	TRINITY_DN108038_c0_g1
GO:0004869	TRINITY_DN3679_c1_g1
GO:0004869	TRINITY_DN108038_c0_g1
GO:0004869	TRINITY_DN2216_c1_g1
GO:0004869	TRINITY_DN357_c0_g1
GO:0004869	TRINITY_DN30980_c0_g1
GO:0004869	TRINITY_DN5983_c1_g1
GO:0004869	TRINITY_DN8227_c0_g1
GO:0004869	TRINITY_DN67424_c0_g1
GO:0004869	TRINITY_DN45580_c0_g3
GO:0004869	TRINITY_DN20313_c1_g1
GO:0004869	TRINITY_DN357_c0_g2
GO:0004888	TRINITY_DN2736_c1_g1
GO:0004888	TRINITY_DN13816_c2_g2
GO:0004888	TRINITY_DN2635_c0_g3
GO:0004888	TRINITY_DN71221_c2_g2
GO:0004888	TRINITY_DN25092_c0_g1
GO:0004888	TRINITY_DN4130_c4_g3
GO:0004888	TRINITY_DN707_c0_g1
GO:0004888	TRINITY_DN118_c2_g1
GO:0004888	TRINITY_DN9368_c0_g1
GO:0004888	TRINITY_DN44320_c1_g1
GO:0004888	TRINITY_DN1667_c0_g1
GO:0004888	TRINITY_DN6644_c3_g1
GO:0004888	TRINITY_DN56811_c0_g1
GO:0004888	TRINITY_DN24375_c0_g1
GO:0004888	TRINITY_DN53640_c1_g1
GO:0004888	TRINITY_DN171101_c1_g1
GO:0004888	TRINITY_DN5028_c0_g1
GO:0004888	TRINITY_DN6643_c1_g1
GO:0004888	TRINITY_DN172_c0_g1
GO:0004888	TRINITY_DN17039_c0_g4
GO:0004888	TRINITY_DN122455_c0_g1
GO:0004888	TRINITY_DN5110_c1_g1
GO:0004888	TRINITY_DN31822_c1_g2
GO:0004888	TRINITY_DN521_c0_g2
GO:0004888	TRINITY_DN1995_c0_g1
GO:0004888	TRINITY_DN38773_c0_g2
GO:0004888	TRINITY_DN521_c0_g1
GO:0004888	TRINITY_DN45768_c0_g1
GO:0004888	TRINITY_DN20956_c0_g1
GO:0004888	TRINITY_DN93724_c0_g1
GO:0004888	TRINITY_DN8617_c0_g1
GO:0004888	TRINITY_DN97903_c0_g1
GO:0004888	TRINITY_DN4678_c0_g1
GO:0004888	TRINITY_DN81058_c0_g2
GO:0004888	TRINITY_DN3294_c0_g2
GO:0004888	TRINITY_DN17950_c0_g1
GO:0004888	TRINITY_DN27028_c0_g1
GO:0004888	TRINITY_DN6502_c0_g1
GO:0004888	TRINITY_DN24156_c0_g1
GO:0004888	TRINITY_DN29564_c2_g1
GO:0004888	TRINITY_DN10540_c0_g1
GO:0004888	TRINITY_DN3518_c0_g1
GO:0004888	TRINITY_DN161_c0_g1
GO:0004888	TRINITY_DN15944_c0_g1
GO:0004888	TRINITY_DN136952_c0_g1
GO:0004888	TRINITY_DN3746_c0_g1
GO:0004888	TRINITY_DN160_c1_g1
GO:0004888	TRINITY_DN11812_c0_g1
GO:0004888	TRINITY_DN34790_c0_g1
GO:0004888	TRINITY_DN31492_c0_g1
GO:0004888	TRINITY_DN14856_c0_g3
GO:0004888	TRINITY_DN9842_c0_g1
GO:0004888	TRINITY_DN207902_c0_g1
GO:0004888	TRINITY_DN50147_c0_g1
GO:0004888	TRINITY_DN16128_c1_g1
GO:0004888	TRINITY_DN223858_c0_g1
GO:0004888	TRINITY_DN27262_c0_g1
GO:0004888	TRINITY_DN10154_c0_g1
GO:0004888	TRINITY_DN7192_c1_g1
GO:0004888	TRINITY_DN44688_c0_g1
GO:0004888	TRINITY_DN79265_c0_g1
GO:0004888	TRINITY_DN164654_c0_g1
GO:0004888	TRINITY_DN804_c0_g1
GO:0004888	TRINITY_DN1023_c1_g1
GO:0004888	TRINITY_DN15475_c2_g1
GO:0004888	TRINITY_DN3007_c0_g1
GO:0004888	TRINITY_DN88995_c1_g1
GO:0004888	TRINITY_DN6676_c0_g1
GO:0004888	TRINITY_DN89224_c0_g2
GO:0004888	TRINITY_DN7435_c0_g1
GO:0004888	TRINITY_DN5176_c1_g1
GO:0004888	TRINITY_DN6635_c0_g1
GO:0004888	TRINITY_DN43297_c0_g1
GO:0004888	TRINITY_DN197968_c0_g2
GO:0004888	TRINITY_DN38489_c0_g1
GO:0004888	TRINITY_DN20993_c0_g1
GO:0004888	TRINITY_DN13214_c1_g1
GO:0004888	TRINITY_DN17061_c0_g1
GO:0004888	TRINITY_DN616_c1_g3
GO:0004888	TRINITY_DN1007_c187_g1
GO:0004888	TRINITY_DN2639_c0_g1
GO:0004888	TRINITY_DN41994_c0_g1
GO:0004888	TRINITY_DN26913_c0_g1
GO:0004888	TRINITY_DN3245_c0_g1
GO:0004888	TRINITY_DN14775_c0_g1
GO:0004888	TRINITY_DN75550_c0_g1
GO:0004888	TRINITY_DN80847_c0_g2
GO:0004888	TRINITY_DN5028_c0_g4
GO:0004888	TRINITY_DN12636_c0_g1
GO:0004888	TRINITY_DN25104_c1_g1
GO:0004888	TRINITY_DN3238_c0_g1
GO:0004888	TRINITY_DN80916_c0_g1
GO:0004888	TRINITY_DN7222_c1_g1
GO:0004888	TRINITY_DN62038_c0_g1
GO:0004888	TRINITY_DN1049_c0_g1
GO:0004888	TRINITY_DN1726_c1_g1
GO:0004888	TRINITY_DN68281_c2_g1
GO:0004888	TRINITY_DN71221_c2_g1
GO:0004888	TRINITY_DN45825_c0_g1
GO:0004888	TRINITY_DN1870_c0_g1
GO:0004888	TRINITY_DN525_c0_g2
GO:0004888	TRINITY_DN604_c0_g1
GO:0004888	TRINITY_DN5448_c0_g1
GO:0004888	TRINITY_DN1744_c0_g2
GO:0004888	TRINITY_DN80798_c0_g1
GO:0004888	TRINITY_DN1251_c1_g1
GO:0004888	TRINITY_DN24300_c1_g1
GO:0004888	TRINITY_DN30184_c0_g1
GO:0004888	TRINITY_DN9940_c1_g1
GO:0004888	TRINITY_DN387_c2_g1
GO:0004888	TRINITY_DN3502_c0_g1
GO:0004888	TRINITY_DN123174_c0_g1
GO:0004888	TRINITY_DN138982_c0_g2
GO:0004888	TRINITY_DN176710_c0_g1
GO:0004888	TRINITY_DN10490_c0_g1
GO:0004888	TRINITY_DN160_c0_g1
GO:0004888	TRINITY_DN44617_c0_g1
GO:0004888	TRINITY_DN48641_c0_g1
GO:0004888	TRINITY_DN274574_c0_g1
GO:0004888	TRINITY_DN604_c0_g5
GO:0004888	TRINITY_DN1007_c4_g1
GO:0004888	TRINITY_DN3287_c1_g1
GO:0004888	TRINITY_DN787_c0_g1
GO:0004888	TRINITY_DN50513_c0_g1
GO:0004888	TRINITY_DN34936_c0_g2
GO:0004888	TRINITY_DN17716_c0_g1
GO:0004888	TRINITY_DN145541_c0_g1
GO:0004888	TRINITY_DN56262_c1_g2
GO:0004888	TRINITY_DN65649_c0_g1
GO:0004888	TRINITY_DN5386_c1_g1
GO:0004888	TRINITY_DN18496_c7_g1
GO:0004888	TRINITY_DN118840_c0_g1
GO:0004888	TRINITY_DN161656_c0_g1
GO:0004888	TRINITY_DN6716_c5_g1
GO:0004888	TRINITY_DN2328_c1_g1
GO:0004888	TRINITY_DN131261_c0_g1
GO:0004888	TRINITY_DN3294_c0_g1
GO:0004888	TRINITY_DN1440_c8_g1
GO:0004888	TRINITY_DN1536_c7_g2
GO:0004888	TRINITY_DN29912_c1_g1
GO:0004888	TRINITY_DN135518_c0_g1
GO:0004888	TRINITY_DN38892_c0_g1
GO:0004888	TRINITY_DN13651_c1_g2
GO:0004888	TRINITY_DN64515_c0_g1
GO:0004888	TRINITY_DN8926_c0_g1
GO:0004888	TRINITY_DN844_c4_g2
GO:0004888	TRINITY_DN8384_c0_g1
GO:0004888	TRINITY_DN34778_c0_g1
GO:0004888	TRINITY_DN34792_c0_g2
GO:0004888	TRINITY_DN1053_c7_g1
GO:0004888	TRINITY_DN1103_c0_g1
GO:0004888	TRINITY_DN75999_c0_g1
GO:0004888	TRINITY_DN208585_c0_g1
GO:0004888	TRINITY_DN103056_c0_g1
GO:0004888	TRINITY_DN105398_c0_g1
GO:0004888	TRINITY_DN8601_c0_g1
GO:0004888	TRINITY_DN26993_c0_g6
GO:0004888	TRINITY_DN11036_c0_g1
GO:0004888	TRINITY_DN79477_c0_g1
GO:0004888	TRINITY_DN6827_c0_g1
GO:0004888	TRINITY_DN18024_c1_g1
GO:0004888	TRINITY_DN7246_c0_g1
GO:0004888	TRINITY_DN8015_c0_g1
GO:0004888	TRINITY_DN844_c4_g1
GO:0004888	TRINITY_DN10030_c0_g1
GO:0004888	TRINITY_DN95018_c0_g1
GO:0004888	TRINITY_DN45537_c0_g1
GO:0004888	TRINITY_DN70558_c0_g1
GO:0004888	TRINITY_DN30206_c0_g1
GO:0004888	TRINITY_DN21239_c0_g1
GO:0004888	TRINITY_DN12305_c0_g1
GO:0004888	TRINITY_DN31706_c0_g1
GO:0004888	TRINITY_DN23533_c0_g1
GO:0004888	TRINITY_DN55183_c0_g1
GO:0004888	TRINITY_DN22981_c0_g1
GO:0004888	TRINITY_DN65369_c0_g1
GO:0004888	TRINITY_DN11017_c0_g1
GO:0004888	TRINITY_DN44031_c0_g1
GO:0004888	TRINITY_DN34697_c1_g1
GO:0004888	TRINITY_DN1336_c3_g3
GO:0004888	TRINITY_DN28910_c0_g1
GO:0004888	TRINITY_DN480_c1_g1
GO:0004888	TRINITY_DN42860_c0_g3
GO:0004888	TRINITY_DN10543_c0_g1
GO:0004888	TRINITY_DN14020_c0_g1
GO:0004888	TRINITY_DN2977_c2_g1
GO:0004888	TRINITY_DN3301_c1_g1
GO:0004888	TRINITY_DN32888_c0_g1
GO:0004888	TRINITY_DN81999_c0_g1
GO:0004888	TRINITY_DN22874_c0_g1
GO:0004888	TRINITY_DN110931_c0_g1
GO:0004888	TRINITY_DN33414_c2_g1
GO:0004888	TRINITY_DN14202_c0_g1
GO:0004888	TRINITY_DN64204_c0_g1
GO:0004888	TRINITY_DN736_c2_g1
GO:0004888	TRINITY_DN999_c0_g1
GO:0004888	TRINITY_DN159594_c0_g1
GO:0004888	TRINITY_DN161891_c0_g1
GO:0004888	TRINITY_DN62278_c0_g1
GO:0004888	TRINITY_DN1524_c1_g1
GO:0004888	TRINITY_DN33453_c0_g1
GO:0004888	TRINITY_DN116568_c0_g1
GO:0004888	TRINITY_DN1007_c45_g1
GO:0004888	TRINITY_DN67537_c0_g1
GO:0004888	TRINITY_DN53023_c0_g1
GO:0004888	TRINITY_DN8080_c1_g3
GO:0004888	TRINITY_DN50259_c2_g2
GO:0004888	TRINITY_DN604_c0_g2
GO:0004896	TRINITY_DN274574_c0_g1
GO:0004930	TRINITY_DN7192_c1_g1
GO:0004930	TRINITY_DN30184_c0_g1
GO:0004930	TRINITY_DN1053_c7_g1
GO:0005034	TRINITY_DN80847_c0_g2
GO:0005034	TRINITY_DN1744_c0_g2
GO:0005034	TRINITY_DN3301_c1_g1
GO:0005034	TRINITY_DN32888_c0_g1
GO:0005034	TRINITY_DN15475_c2_g1
GO:0005034	TRINITY_DN12305_c0_g1
GO:0005034	TRINITY_DN80798_c0_g1
GO:0005034	TRINITY_DN161656_c0_g1
GO:0005034	TRINITY_DN5176_c1_g1
GO:0005034	TRINITY_DN20956_c0_g1
GO:0005034	TRINITY_DN50259_c2_g2
GO:0005034	TRINITY_DN787_c0_g1
GO:0005034	TRINITY_DN16128_c1_g1
GO:0005034	TRINITY_DN118_c2_g1
GO:0005034	TRINITY_DN8601_c0_g1
GO:0005034	TRINITY_DN161_c0_g1
GO:0005034	TRINITY_DN22874_c0_g1
GO:0005034	TRINITY_DN38489_c0_g1
GO:0005034	TRINITY_DN105398_c0_g1
GO:0005034	TRINITY_DN145541_c0_g1
GO:0005034	TRINITY_DN79477_c0_g1
GO:0005034	TRINITY_DN62278_c0_g1
GO:0005034	TRINITY_DN80916_c0_g1
GO:0005034	TRINITY_DN131261_c0_g1
GO:0005034	TRINITY_DN160_c1_g1
GO:0005034	TRINITY_DN34697_c1_g1
GO:0005034	TRINITY_DN6643_c1_g1
GO:0005034	TRINITY_DN138982_c0_g2
GO:0005034	TRINITY_DN2977_c2_g1
GO:0005034	TRINITY_DN50513_c0_g1
GO:0005034	TRINITY_DN42860_c0_g3
GO:0005034	TRINITY_DN17039_c0_g4
GO:0005034	TRINITY_DN71221_c2_g1
GO:0005034	TRINITY_DN53023_c0_g1
GO:0005034	TRINITY_DN160_c0_g1
GO:0005034	TRINITY_DN14856_c0_g3
GO:0005034	TRINITY_DN65369_c0_g1
GO:0005034	TRINITY_DN71221_c2_g2
GO:0005034	TRINITY_DN62038_c0_g1
GO:0005034	TRINITY_DN31706_c0_g1
GO:0005034	TRINITY_DN48641_c0_g1
GO:0005034	TRINITY_DN30206_c0_g1
GO:0005034	TRINITY_DN2639_c0_g1
GO:0005034	TRINITY_DN45825_c0_g1
GO:0005048	TRINITY_DN2035_c0_g2
GO:0005048	TRINITY_DN884_c1_g3
GO:0005048	TRINITY_DN8644_c0_g1
GO:0005048	TRINITY_DN5663_c0_g1
GO:0005048	TRINITY_DN8666_c0_g1
GO:0005048	TRINITY_DN6239_c0_g1
GO:0005048	TRINITY_DN13105_c0_g1
GO:0005048	TRINITY_DN1518_c2_g1
GO:0005048	TRINITY_DN5135_c0_g1
GO:0005048	TRINITY_DN9822_c0_g1
GO:0005048	TRINITY_DN916_c0_g1
GO:0005048	TRINITY_DN23835_c0_g1
GO:0005048	TRINITY_DN2035_c0_g1
GO:0005048	TRINITY_DN8911_c0_g1
GO:0005048	TRINITY_DN571_c1_g1
GO:0005048	TRINITY_DN4308_c2_g1
GO:0005048	TRINITY_DN27962_c0_g1
GO:0005048	TRINITY_DN15378_c1_g1
GO:0005048	TRINITY_DN5779_c0_g1
GO:0005048	TRINITY_DN431_c0_g3
GO:0005048	TRINITY_DN1588_c0_g1
GO:0005048	TRINITY_DN28151_c0_g1
GO:0005048	TRINITY_DN15103_c0_g1
GO:0005048	TRINITY_DN3359_c0_g1
GO:0005048	TRINITY_DN25119_c0_g1
GO:0005048	TRINITY_DN61295_c0_g1
GO:0005048	TRINITY_DN17610_c0_g1
GO:0005048	TRINITY_DN160591_c0_g1
GO:0005048	TRINITY_DN3988_c0_g1
GO:0005048	TRINITY_DN196314_c0_g1
GO:0005049	TRINITY_DN6932_c1_g1
GO:0005049	TRINITY_DN45952_c0_g1
GO:0005049	TRINITY_DN313_c0_g2
GO:0005052	TRINITY_DN15378_c1_g1
GO:0005078	TRINITY_DN230471_c0_g1
GO:0005078	TRINITY_DN11290_c0_g1
GO:0005078	TRINITY_DN79333_c0_g1
GO:0005080	TRINITY_DN67342_c0_g1
GO:0005080	TRINITY_DN218741_c0_g1
GO:0005085	TRINITY_DN203_c0_g1
GO:0005085	TRINITY_DN203_c0_g2
GO:0005085	TRINITY_DN111763_c0_g1
GO:0005085	TRINITY_DN6918_c0_g1
GO:0005085	TRINITY_DN26704_c0_g2
GO:0005085	TRINITY_DN8080_c1_g5
GO:0005085	TRINITY_DN106876_c0_g1
GO:0005085	TRINITY_DN17357_c0_g1
GO:0005085	TRINITY_DN8837_c0_g1
GO:0005085	TRINITY_DN15124_c0_g1
GO:0005085	TRINITY_DN80316_c0_g1
GO:0005085	TRINITY_DN3855_c1_g1
GO:0005085	TRINITY_DN2286_c3_g1
GO:0005085	TRINITY_DN24657_c0_g1
GO:0005085	TRINITY_DN182073_c2_g1
GO:0005085	TRINITY_DN11123_c0_g1
GO:0005092	TRINITY_DN45801_c0_g1
GO:0005093	TRINITY_DN45801_c0_g1
GO:0005095	TRINITY_DN5992_c0_g1
GO:0005096	TRINITY_DN111763_c0_g1
GO:0005096	TRINITY_DN1376_c0_g1
GO:0005096	TRINITY_DN72089_c0_g1
GO:0005096	TRINITY_DN9110_c0_g1
GO:0005096	TRINITY_DN37762_c0_g1
GO:0005096	TRINITY_DN41_c0_g1
GO:0005096	TRINITY_DN3328_c2_g1
GO:0005096	TRINITY_DN27780_c0_g1
GO:0005096	TRINITY_DN6933_c0_g1
GO:0005096	TRINITY_DN290_c0_g1
GO:0005096	TRINITY_DN6854_c3_g1
GO:0005096	TRINITY_DN13940_c0_g2
GO:0005096	TRINITY_DN5322_c3_g1
GO:0005096	TRINITY_DN2286_c0_g1
GO:0005096	TRINITY_DN17000_c0_g1
GO:0005096	TRINITY_DN58364_c0_g1
GO:0005096	TRINITY_DN30184_c0_g1
GO:0005096	TRINITY_DN2787_c0_g1
GO:0005096	TRINITY_DN3328_c0_g2
GO:0005096	TRINITY_DN4166_c0_g1
GO:0005096	TRINITY_DN6886_c1_g1
GO:0005096	TRINITY_DN24657_c0_g1
GO:0005102	TRINITY_DN79265_c0_g1
GO:0005102	TRINITY_DN8340_c1_g1
GO:0005102	TRINITY_DN10540_c0_g1
GO:0005102	TRINITY_DN18878_c0_g1
GO:0005102	TRINITY_DN3118_c2_g1
GO:0005102	TRINITY_DN1321_c0_g2
GO:0005102	TRINITY_DN10363_c0_g1
GO:0005102	TRINITY_DN1007_c187_g1
GO:0005102	TRINITY_DN20035_c0_g1
GO:0005102	TRINITY_DN14741_c0_g1
GO:0005102	TRINITY_DN207902_c0_g1
GO:0005102	TRINITY_DN6372_c0_g1
GO:0005102	TRINITY_DN3294_c0_g2
GO:0005102	TRINITY_DN75505_c0_g2
GO:0005102	TRINITY_DN5903_c0_g1
GO:0005102	TRINITY_DN2282_c0_g1
GO:0005102	TRINITY_DN5379_c0_g1
GO:0005102	TRINITY_DN11299_c0_g1
GO:0005102	TRINITY_DN1830_c0_g1
GO:0005102	TRINITY_DN18833_c0_g1
GO:0005102	TRINITY_DN8588_c0_g1
GO:0005102	TRINITY_DN163005_c0_g1
GO:0005102	TRINITY_DN1692_c0_g2
GO:0005102	TRINITY_DN2725_c1_g1
GO:0005102	TRINITY_DN2162_c0_g1
GO:0005102	TRINITY_DN274615_c0_g1
GO:0005102	TRINITY_DN60607_c0_g3
GO:0005102	TRINITY_DN277464_c0_g1
GO:0005102	TRINITY_DN19701_c0_g1
GO:0005102	TRINITY_DN157795_c0_g1
